"","web-scraper-order","web-scraper-start-url","handle","name","content","replies","retweets","favorites","unix_timestamp","published_date","url"
"2207","1555290015-15663","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","BREAKING: David Davis says he hopes to complete deal on Irish border ""by early October"". Says he can understand why Irish government want Option C nailed down in June but ""not sure at all"" that's achievable",8,"25","20",1.53e+12,2018-05-01 08:51:00,"/lisaocarroll/status/991344257746206720"
"2208","1555290015-15662","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Davisplainingpic.twitter.com/SvHIjcs3NS",1,"7","31",1.53e+12,2018-05-01 09:21:00,"/lisaocarroll/status/991351804263915520"
"2209","1555290015-15661","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Lord: How are your relations with the Taoiseach and Simon Coveney
David Davis: I've not met the new taoiseach. 
(he's been taoiseach for nearly a year now)",2,"17","30",1.53e+12,2018-05-01 09:26:00,"/lisaocarroll/status/991353277433483266"
"2210","1555290015-15660","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Brexit negotiator on the EU-funded Peace Bridge. Peace III programme funds will continue post Brexit for Northern Ireland, he confirmed.https://twitter.com/MichelBarnier/status/991276904987717632<U+00A0>¡¦",NA,"15","18",1.53e+12,2018-05-01 13:44:00,"/lisaocarroll/status/991418118101766144"
"2211","1555290015-15659","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Rees Mogg says Irish border question is about infrastructure and HMRC has said customs can be handled without border checks. Point critics say is you can't tell if there is horse meat in that lorry marked as carrying beef on a computer. That requires manned inspection posts",7,"28","37",1.53e+12,2018-05-02 00:25:00,"/lisaocarroll/status/991579338511470593"
"2212","1555290015-15658","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Food checks at Dover and Eurotunnel could cause greater delays than customs and lead to food shortages. Government needs to wake up to this, says Eurotunnel executive at freight conference in Birminghamhttps://www.theguardian.com/politics/2018/may/03/post-brexit-port-checks-could-disrupt-fresh-food-supplies-say-freight-bosses?CMP=share_btn_tw<U+00A0>¡¦",1,"12","7",1.53e+12,2018-05-03 08:21:00,"/lisaocarroll/status/992061571433148416"
"2213","1555290015-15657","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","I have just had an email from an EU citizen who was told at their local voting station that they could not vote in the local elections. Rectified after they insisted a phone call was made and law grasped. Any others have this experience today?",23,"243","169",1.53e+12,2018-05-03 09:04:00,"/lisaocarroll/status/992072310361337858"
"2214","1555290015-15656","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Any other EU citizens discover they are tagged with the letter ""G"" in local elections and told, wrongly, this means they cannot vote. Please email me on lisa.ocarroll@theguardian.com",9,"229","107",1.53e+12,2018-05-03 10:57:00,"/lisaocarroll/status/992100772136542209"
"2215","1555290015-15655","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Local election officials wrongly turn away EU citizens in Tower Hamlets  -
 Tower Hamlets said they have not had any reports but anyone who has concerns report them towerhamlets.government. uk/electoralfraudhttps://www.theguardian.com/politics/2018/may/03/local-election-officials-wrongly-turn-away-eu-citizens-in-tower-hamlets?CMP=share_btn_tw<U+00A0>¡¦",5,"43","32",1.53e+12,2018-05-03 13:03:00,"/lisaocarroll/status/992132628563288064"
"2216","1555290015-15654","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","EU launched free Interrail for 18 year olds in pilot scheme. British teenagers can apply this summer for first and last time if Brexit goes ahead as planned.https://www.theguardian.com/world/2018/may/04/eu-offers-british-teenagers-free-interrail-pass?CMP=share_btn_tw<U+00A0>¡¦",7,"60","83",1.53e+12,2018-05-04 09:11:00,"/lisaocarroll/status/992436446027010048"
"2217","1555290015-15653","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Peace process in Ireland had gone from 'barriers"" to ""opportunities"" on the border, Brexit is ""going back to dealing with barriers. That is not what we want"" - great read by @michaelsavage after trip to Belfast and Jonesborough in wake of Barnier visit.https://www.theguardian.com/global/2018/may/06/no-one-wants-border-ireland-belfast-barriers-stay-up?CMP=share_btn_tw<U+00A0>¡¦",2,"25","34",1.53e+12,2018-05-06 03:49:00,"/lisaocarroll/status/993080242188247040"
"2218","1555290015-15652","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","NEW France and Germany solving Irish brexit border issue in June. Germany said it was essential that the Irish issue was not left ¡®open to the end and then isolated¡¯.                        Ireland a ¡®key pressure point¡¯ at Brexit summit - Barnierhttps://www.irishtimes.com/news/ireland/irish-news/ireland-a-key-pressure-point-at-brexit-summit-barnier-1.3486266<U+00A0>¡¦",1,"18","35",1.53e+12,2018-05-07 01:36:00,"/lisaocarroll/status/993409279465082881"
"2219","1555290015-15651","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Radio 4 just now - Brexit twisted logic

Justin Webb: But Toyoto threatening to quit Britain

Bernard Jenkin of Rees Mogg led Brexiter group: Yes but the employees voted to leave and they won't like this system that effectively leaves us in EU.",18,"66","112",1.53e+12,2018-05-08 00:46:00,"/lisaocarroll/status/993759023659995137"
"2220","1555290015-15650","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Government warned it risks judicial review if it doesn't scrap plan to deny immigrants access to 
 Home Office records. Impacts all citizens who may mistakenly be caught up in Home Office process https://www.theguardian.com/uk-news/2018/may/09/judicial-review-government-plan-deny-immigrants-data-access?CMP=share_btn_tw<U+00A0>¡¦",2,"7","13",1.53e+12,2018-05-08 23:52:00,"/lisaocarroll/status/994107928432070656"
"2221","1555290015-15649","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Brexit select committee examining Galileo the EU sat nav communications system to rival the US GPS. Looking at implications post Brexit after threats that UK could not access encrypted side used for military purposes",3,"9","10",1.53e+12,2018-05-09 02:42:00,"/lisaocarroll/status/994150577721544705"
"2222","1555290015-15648","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Airbus boss Colin Paynter calls for UK to be part of the EU security arrangements during the Brexit transition period. ""Because March 2019 is just tomorrow and that's the problem...we've been caught in a timing trap""",1,"6","10",1.53e+12,2018-05-09 03:02:00,"/lisaocarroll/status/994155634558939142"
"2223","1555290015-15647","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Airbus boss - ""we will effectively novate [move] all the work from our UK factories to France and Germany from Day One"" if Airbus wins bid for Galileo work after March 2019 because that is only way to comply with EU rules",1,"34","32",1.53e+12,2018-05-09 03:06:00,"/lisaocarroll/status/994156564683591681"
"2224","1555290015-15646","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","BREAKING: Airbus UK boss reveals that ""we will do all our work in France and Germany"" if it wins bid next ground control system for Galileo, the EU satellite navigation system used  by telecoms, emergency services and army.",9,"132","85",1.53e+12,2018-05-09 03:14:00,"/lisaocarroll/status/994158715036225536"
"2225","1555290015-15645","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Airbus UK boss: If we win the European Space Agency contract ""The most sensible thing to do is to do all the work based out of team in France or Germany rather than in Portsmouth where our headquarters is now""",NA,"20","28",1.53e+12,2018-05-09 03:17:00,"/lisaocarroll/status/994159330332172288"
"2226","1555290015-15644","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","""I do not believe it is feasibly or believable policy option for Britain"" to launch its own version of Galileo. ""Technically possibly, but economically commercially strategically the money better spent elsewhere"" Dr Bleddyn Bowen, University of Leicester, tells Brexit committee.",6,"13","20",1.53e+12,2018-05-09 03:30:00,"/lisaocarroll/status/994162768759676928"
"2227","1555290015-15643","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","FULL STORY: Airbus space contract will move from UK to continent due to Brexit if they win tender just submittedhttps://www.theguardian.com/business/2018/may/09/airbus-space-contract-will-move-from-uk-to-continent-because-of-brexit?CMP=share_btn_tw<U+00A0>¡¦",5,"59","36",1.53e+12,2018-05-09 07:30:00,"/lisaocarroll/status/994223064115302400"
"2228","1555290015-15642","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","NEW Margot James says Windrush gen and EU citizens will not be covered by immigration exemption clause in Data Protection Bill. ""There would be no reason to invoke"" this. 
Cooper: ""That is not what the bill says. If that is what she intends, then change the bill""",7,"43","56",1.53e+12,2018-05-09 08:42:00,"/lisaocarroll/status/994241249669468160"
"2229","1555290015-15641","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Ed Davey to Margot James. ""it is quite wrong that this house should be asked to pass this piece of legislation without some real safeguards for the people involved"" given the Windrush scandal. 
This is the problem Davey and @YvetteCooperMP talking abouthttps://www.theguardian.com/uk-news/2018/may/09/judicial-review-government-plan-deny-immigrants-data-access<U+00A0>¡¦",NA,"10","11",1.53e+12,2018-05-09 08:45:00,"/lisaocarroll/status/994241979226771456"
"2230","1555290015-15640","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","There were 26,000 subject access requests to the Home Office in 2016. New Data Protection Bill means these people would not be able to get their records if govt presses ahead with bill unchanged.https://www.theguardian.com/uk-news/2018/may/09/data-rules-threaten-last-avenue-used-in-thousands-of-immigration-cases?CMP=share_btn_tw<U+00A0>¡¦",4,"58","38",1.53e+12,2018-05-09 10:08:00,"/lisaocarroll/status/994262863106793475"
"2231","1555290015-15639","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Louise Richardson, vice chancellor of Oxford Uni: ""Brexit poses a threat to Oxford University - we are all in trouble here....About 1/4 of our academics come from the EU. ""Brexit making them feel unwelcome.",NA,"16","15",1.53e+12,2018-05-10 03:35:00,"/lisaocarroll/status/994526395874373632"
"2232","1555290015-15638","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","FULL STORY: Brexit could cost UK research sector more than ¡Ì3bn billion in EU funding under government pay as you go proposals, says Oxford University bosshttps://www.theguardian.com/politics/2018/may/10/brexit-could-cost-uk-research-sector-billions-says-oxford-boss?CMP=share_btn_tw<U+00A0>¡¦",2,"49","18",1.53e+12,2018-05-10 09:29:00,"/lisaocarroll/status/994615519008485376"
"2233","1555290015-15637","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Quite the read by @IanCobain - they knew I was pregnant it was obvious. They starved me, taped one eye closed the other open. It was torturehttps://www.theguardian.com/world/2018/may/10/libyan-rendition-how-uks-role-in-kidnap-of-two-families-unravelled?CMP=Share_iOSApp_Other<U+00A0>¡¦",1,"20","20",1.53e+12,2018-05-10 12:48:00,"/lisaocarroll/status/994665499228344324"
"2234","1555290015-15636","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Fascinating Daniel Hannan piece. Significant in relation to Brexiters. He is suggesting Efta, leave customs union but stay in single market. On food standards alone this  wd obviate need for sanitary checks in Ireland..Is the big argument around single market not customs?pic.twitter.com/7WeLJL1kb4",14,"15","26",1.53e+12,2018-05-10 13:25:00,"/lisaocarroll/status/994674732204285958"
"2235","1555290015-15635","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","John Major at Irish embassy last night: I expected opposition from Brexiters on Ireland but ¡°What we didn¡¯t expect was a complete failure of understanding about its impact by leading Brexiters.""https://www.theguardian.com/uk-news/2018/may/11/john-major-customs-union-brexit-hard-border-northern-ireland<U+00A0>¡¦",1,"30","42",1.53e+12,2018-05-11 00:41:00,"/lisaocarroll/status/994844931578585088"
"2236","1555290015-15634","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2018-06-23&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Extraordinary @mogg_jacob explanation for not visiting the Irish border. Nothing like talking to the people that Brexit affects. Used to be called empirical evidence when I went to school.  https://mobile.twitter.com/DarranMarshall/status/994695470483156992?ncid=newsletter-ukThe%20Waugh%20Zone%20110518<U+00A0>¡¦",5,"14","22",1.53e+12,2018-05-11 02:03:00,"/lisaocarroll/status/994865630418538499"
